,ref_image,insp_image,ref_y,insp_y,binary_y,material_id,ref_y_raw,insp_y_raw,confidence,defect_dir,lighting_type,ref_defect_label,insp_defect_label,cad_hash,panel_id,position_id,p_angle,adamtask_id,ref_uuid,insp_uuid,ref_xy,insp_xy,datasplit,device,model_predict_binary,model_predict_binary_score,model_predict_defect,model_predict_defect_score,model_predict_confidence,data_source,ref_p_angle,package_type,feature_set_name,rotate_angel,ref_image_name,insp_image_name,old_insp_y_raw,x1,y1,x3,y3,ref_material_id,index.1,insp_material_id,insp_cad_hash
372,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/e3d89f375a4846deae044f5cde2f6b74_insp_white.png,0,1.0,True,80602000301,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,a1499155a54c2b23f5505d7f6abeb82f,0.0,D18,270.0,,,e3d89f375a4846deae044f5cde2f6b74,,,train,,,,,,,,,,,,,,,86.0,260.0,219.0,607.0,C5346002,,,
373,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/e9f0c8d574c746c9998b722ebf6319a7_ref_white.png,0,1.0,True,LL4148-SOD80,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5a875c8c0cf894c4c16d458f4ca7aa68,1.0,D9,180.0,,,e9f0c8d574c746c9998b722ebf6319a7,,,train,,,,,,,,,,,,,,,103.0,215.0,445.0,348.0,C5346002,,,
374,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/c87ea01ac7344456b502b7745ea9e6c6_insp_white.png,0,1.0,True,R0204_15K_0.5,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R95,180.0,,,c87ea01ac7344456b502b7745ea9e6c6,,,train,,,,,,,,,,,,,,,70.0,281.0,207.0,605.0,C5346002,,,
375,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/ea8e9cc9f0ec49538fdeeaf290ab0cb2_ref_white.png,0,1.0,True,R0204_160K_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R127b,270.0,,,ea8e9cc9f0ec49538fdeeaf290ab0cb2,,,train,,,,,,,,,,,,,,,234.0,124.0,358.0,443.0,C5346002,,,
376,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/e1c2721a690c4d9f923dd2ffdc74c445_insp_white.png,0,1.0,True,R0204_24.9k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R15,270.0,,,e1c2721a690c4d9f923dd2ffdc74c445,,,train,,,,,,,,,,,,,,,82.0,308.0,206.0,628.0,C5346002,,,
377,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/ff2433fec2fe485c8deaaa56495fd4f8_insp_white.png,0,1.0,True,R0204_39k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R59a,270.0,,,ff2433fec2fe485c8deaaa56495fd4f8,,,train,,,,,,,,,,,,,,,90.0,265.0,210.0,602.0,C5346002,,,
378,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/de13f1e832af4d40b66403d65d62cd8e_insp_white.png,0,1.0,True,R0204_453k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R127a,270.0,,,de13f1e832af4d40b66403d65d62cd8e,,,train,,,,,,,,,,,,,,,89.0,267.0,212.0,600.0,C5346002,,,
379,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/f5bf7114269c472b920926620c0201b0_ref_white.png,0,1.0,True,R_BLUE_2K,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,8accdc45961b99a40391f87c9dab699a,100.0,R_BLUE_2K,0.0,,,f5bf7114269c472b920926620c0201b0,,,train,,,,,,,,,,,,,,,79.0,176.0,438.0,306.0,C5346002,,,
380,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/ea8906e5f32d41bd9c69b29e65e6181f_insp_white.png,0,1.0,True,yeD240416143459,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5b40659aaa7b19ee0e1f1c676dce35f3,0.0,D1,90.0,,,ea8906e5f32d41bd9c69b29e65e6181f,,,train,,,,,,,,,,,,,,,111.0,265.0,247.0,631.0,C5346002,,,
381,body_241031/c711b6b91b234c94ac0afea89bc689bb_insp_white.png,body_241031/f9b047bcdd6341168dd589c066f44281_ref_white.png,0,1.0,True,ZMM20V,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,e1b98c9fed9aa5039e0b76940b3ccf01,1.0,D15,0.0,,,f9b047bcdd6341168dd589c066f44281,,,train,,,,,,,,,,,,,,,98.0,225.0,449.0,348.0,C5346002,,,
382,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/f104eae7ee66444189bd2d6546faf439_ref_white.png,0,1.0,True,13-0000000-00030,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5a314185fc2c021827b5ff7975605c0e,1.0,D1,90.0,,,f104eae7ee66444189bd2d6546faf439,,,train,,,,,,,,,,,,,,,188.0,89.0,332.0,443.0,CSR0204FTDV1503,,,
383,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/ec47114799764c7cad6a258cabe1575a_insp_white.png,0,1.0,True,1N4148_LL34,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,D2,0.0,,,ec47114799764c7cad6a258cabe1575a,,,train,,,,,,,,,,,,,,,93.0,249.0,232.0,598.0,CSR0204FTDV1503,,,
384,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/8a91e6e93de14422bac8a1ccf461dc8b_insp_white.png,0,1.0,True,C2857190,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,bfeb2c8a9f5960883e6b2827f79dbf43,0.0,D2,0.0,,,8a91e6e93de14422bac8a1ccf461dc8b,,,train,,,,,,,,,,,,,,,89.0,55.0,422.0,187.0,CSR0204FTDV1503,,,
385,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/db626f69ad714237b0fd88f51ae621a3_insp_white.png,0,1.0,True,C435829,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,2ddd8a968a92338f56847fabdea7c519,0.0,D3,180.0,,,db626f69ad714237b0fd88f51ae621a3,,,train,,,,,,,,,,,,,,,107.0,-4.0,456.0,147.0,CSR0204FTDV1503,,,
386,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/6e269a50a73f013c7fe43ad073b7f0ec_insp_white.png,0,1.0,True,JAN1N4106UR-1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,6c7647cf20be28df2fda61945df593a7,0.0,D57,90.0,,,6e269a50a73f013c7fe43ad073b7f0ec,,,train,,,,,,,,,,,,,,,89.0,227.0,242.0,589.0,CSR0204FTDV1503,,,
387,body_241031/57e886feb0f842dc9aad6cc2c469ced3_insp_white.png,body_241031/ea8906e5f32d41bd9c69b29e65e6181f_insp_white.png,0,1.0,True,yeD240416143459,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5b40659aaa7b19ee0e1f1c676dce35f3,0.0,D1,90.0,,,ea8906e5f32d41bd9c69b29e65e6181f,,,train,,,,,,,,,,,,,,,111.0,265.0,247.0,631.0,CSR0204FTDV1503,,,
388,body_241031/c5ccd807cc4748faad7f905bcdfd3e71_insp_white.png,body_241031/db626f69ad714237b0fd88f51ae621a3_insp_white.png,0,1.0,True,C435829,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,2ddd8a968a92338f56847fabdea7c519,0.0,D3,180.0,,,db626f69ad714237b0fd88f51ae621a3,,,train,,,,,,,,,,,,,,,107.0,-4.0,456.0,147.0,CUY240401091204,,,
389,body_241031/c5ccd807cc4748faad7f905bcdfd3e71_insp_white.png,body_241031/e1c2721a690c4d9f923dd2ffdc74c445_insp_white.png,0,1.0,True,R0204_24.9k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R15,270.0,,,e1c2721a690c4d9f923dd2ffdc74c445,,,train,,,,,,,,,,,,,,,82.0,308.0,206.0,628.0,CUY240401091204,,,
390,body_241031/c5ccd807cc4748faad7f905bcdfd3e71_insp_white.png,body_241031/f5bf7114269c472b920926620c0201b0_ref_white.png,0,1.0,True,R_BLUE_2K,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,8accdc45961b99a40391f87c9dab699a,100.0,R_BLUE_2K,0.0,,,f5bf7114269c472b920926620c0201b0,,,train,,,,,,,,,,,,,,,79.0,176.0,438.0,306.0,CUY240401091204,,,
391,body_241031/c5ccd807cc4748faad7f905bcdfd3e71_insp_white.png,body_241031/f9b047bcdd6341168dd589c066f44281_ref_white.png,0,1.0,True,ZMM20V,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,e1b98c9fed9aa5039e0b76940b3ccf01,1.0,D15,0.0,,,f9b047bcdd6341168dd589c066f44281,,,train,,,,,,,,,,,,,,,98.0,225.0,449.0,348.0,CUY240401091204,,,
392,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/fe15aaff8e974cf896d1a4e1af313179_insp_white.png,0,1.0,True,16,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,cd92d21cb5d97cee322b39c248235696,0.0,R32,270.0,,,fe15aaff8e974cf896d1a4e1af313179,,,train,,,,,,,,,,,,,,,104.0,256.0,241.0,578.0,D-5.1V,,,
393,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/e3c79b0e436f40b29d2e2c13d89688b7_ref_white.png,0,1.0,True,C3732532,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,3908c70f0d0ed821f87d2b4cffd6cd88,0.0,D12,0.0,,,e3c79b0e436f40b29d2e2c13d89688b7,,,train,,,,,,,,,,,,,,,88.0,190.0,432.0,324.0,D-5.1V,,,
394,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/e4f6b3273b6a482cae595940b07c4f61_ref_white.png,0,1.0,True,C402260,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,df3adff0aed202af8eaade918e4fece9,0.0,D4,90.0,,,e4f6b3273b6a482cae595940b07c4f61,,,train,,,,,,,,,,,,,,,117.0,215.0,455.0,346.0,D-5.1V,,,
395,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/ea8e9cc9f0ec49538fdeeaf290ab0cb2_ref_white.png,0,1.0,True,R0204_160K_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R127b,270.0,,,ea8e9cc9f0ec49538fdeeaf290ab0cb2,,,train,,,,,,,,,,,,,,,234.0,124.0,358.0,443.0,D-5.1V,,,
396,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/e1c2721a690c4d9f923dd2ffdc74c445_insp_white.png,0,1.0,True,R0204_24.9k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R15,270.0,,,e1c2721a690c4d9f923dd2ffdc74c445,,,train,,,,,,,,,,,,,,,82.0,308.0,206.0,628.0,D-5.1V,,,
397,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/de13f1e832af4d40b66403d65d62cd8e_insp_white.png,0,1.0,True,R0204_453k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R127a,270.0,,,de13f1e832af4d40b66403d65d62cd8e,,,train,,,,,,,,,,,,,,,89.0,267.0,212.0,600.0,D-5.1V,,,
398,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/f5bf7114269c472b920926620c0201b0_ref_white.png,0,1.0,True,R_BLUE_2K,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,8accdc45961b99a40391f87c9dab699a,100.0,R_BLUE_2K,0.0,,,f5bf7114269c472b920926620c0201b0,,,train,,,,,,,,,,,,,,,79.0,176.0,438.0,306.0,D-5.1V,,,
399,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/ea8906e5f32d41bd9c69b29e65e6181f_insp_white.png,0,1.0,True,yeD240416143459,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5b40659aaa7b19ee0e1f1c676dce35f3,0.0,D1,90.0,,,ea8906e5f32d41bd9c69b29e65e6181f,,,train,,,,,,,,,,,,,,,111.0,265.0,247.0,631.0,D-5.1V,,,
400,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,body_241031/f9b047bcdd6341168dd589c066f44281_ref_white.png,0,1.0,True,ZMM20V,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,e1b98c9fed9aa5039e0b76940b3ccf01,1.0,D15,0.0,,,f9b047bcdd6341168dd589c066f44281,,,train,,,,,,,,,,,,,,,98.0,225.0,449.0,348.0,D-5.1V,,,
401,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/9540840566f84888950d4a184c92145b_ref_white.png,0,1.0,True,13-0100000-00024,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,7ecdb7382ef646838b2f64add8904d7f,0.0,D27,0.0,,,9540840566f84888950d4a184c92145b,,,train,,,,,,,,,,,,,,,315.0,188.0,451.0,541.0,D0338-0190,,,
402,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/e3d89f375a4846deae044f5cde2f6b74_insp_white.png,0,1.0,True,80602000301,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,a1499155a54c2b23f5505d7f6abeb82f,0.0,D18,270.0,,,e3d89f375a4846deae044f5cde2f6b74,,,train,,,,,,,,,,,,,,,86.0,260.0,219.0,607.0,D0338-0190,,,
403,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/8a91e6e93de14422bac8a1ccf461dc8b_insp_white.png,0,1.0,True,C2857190,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,bfeb2c8a9f5960883e6b2827f79dbf43,0.0,D2,0.0,,,8a91e6e93de14422bac8a1ccf461dc8b,,,train,,,,,,,,,,,,,,,89.0,55.0,422.0,187.0,D0338-0190,,,
404,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/db626f69ad714237b0fd88f51ae621a3_insp_white.png,0,1.0,True,C435829,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,2ddd8a968a92338f56847fabdea7c519,0.0,D3,180.0,,,db626f69ad714237b0fd88f51ae621a3,,,train,,,,,,,,,,,,,,,107.0,-4.0,456.0,147.0,D0338-0190,,,
405,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/5cc3688f240f4f17967b5a862d442381_insp_white.png,0,1.0,True,R0204_3.9k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R59e,270.0,,,5cc3688f240f4f17967b5a862d442381,,,train,,,,,,,,,,,,,,,71.0,314.0,208.0,623.0,D0338-0190,,,
406,body_241031/5c526621938f43e3a76c4a168ca60f2e_insp_white.png,body_241031/8fca3ca005cc4f96a69c71cb7d215ce4_ref_white.png,0,1.0,True,R0204_3k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R128,180.0,,,8fca3ca005cc4f96a69c71cb7d215ce4,,,train,,,,,,,,,,,,,,,219.0,132.0,341.0,440.0,D0338-0190,,,
407,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/4deab979ee724b0f9d0f93a8c3236260_insp_white.png,0,1.0,True,C02-08241-01,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5c3a042c5786edd5577df9bc66e9f208,0.0,R23,90.0,,,4deab979ee724b0f9d0f93a8c3236260,,,train,,,,,,,,,,,,,,,98.0,235.0,222.0,575.0,DA0049H00,,,
408,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/571f488f1f664e5eb3fba17abb89b2b4_ref_white.png,0,1.0,True,C5345993,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,509cfed4e0add4c80f17335cfad07100,0.0,D10,270.0,,,571f488f1f664e5eb3fba17abb89b2b4,,,train,,,,,,,,,,,,,,,81.0,182.0,439.0,326.0,DA0049H00,,,
409,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/d7b23ac364cd4151a5b89db744516e87_insp_white.png,0,1.0,True,D-5.1V,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,59f71c903f6d2cdd1ac448557570398b,0.0,Z5,90.0,,,d7b23ac364cd4151a5b89db744516e87,,,train,,,,,,,,,,,,,,,100.0,285.0,210.0,646.0,DA0049H00,,,
410,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,0,1.0,True,G11719430,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,69a1d413eb825eec85aa1f557dfb2661,0.0,D22,90.0,,,73286f6bbbc743829c72f67cb8c269a2,,,train,,,,,,,,,,,,,,,92.0,231.0,230.0,576.0,DA0049H00,,,
411,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/b99c2d73b8c042c292d7b23f2b17e171_ref_white.png,0,1.0,True,R0204_5.6k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R121c,270.0,,,b99c2d73b8c042c292d7b23f2b17e171,,,train,,,,,,,,,,,,,,,233.0,118.0,355.0,460.0,DA0049H00,,,
412,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/f9b047bcdd6341168dd589c066f44281_ref_white.png,0,1.0,True,ZMM20V,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,e1b98c9fed9aa5039e0b76940b3ccf01,1.0,D15,0.0,,,f9b047bcdd6341168dd589c066f44281,,,train,,,,,,,,,,,,,,,98.0,225.0,449.0,348.0,DA0049H00,,,
413,body_241031/47c56de07e104549b79f605911d2e240_insp_white.png,body_241031/a8fd36ae37334ef08cf111a707b8f1e4_insp_white.png,0,1.0,True,ZMM27,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,b040caa62758b2da256d642d0545bc37,3.0,DW1,270.0,,,a8fd36ae37334ef08cf111a707b8f1e4,,,train,,,,,,,,,,,,,,,260.0,66.0,621.0,195.0,DA0049H00,,,
414,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/aa240dfe51684693aee000c5b94f963f_ref_white.png,0,1.0,True,35.01.0049AY,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5ac76dd2a18d91518968ca6c8946d17c,0.0,D19,180.0,,,aa240dfe51684693aee000c5b94f963f,,,train,,,,,,,,,,,,,,,194.0,67.0,337.0,425.0,G11719430,,,
415,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/b357cca098c2013cf0c92ac51c0f7869_ref_white.png,0,1.0,True,BZV55C8V2-L1G-LL-34-48#,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,55bc8993bc51e72c8d96c03e9a9699ad,1.0,D26,0.0,,,b357cca098c2013cf0c92ac51c0f7869,,,train,,,,,,,,,,,,,,,164.0,65.0,346.0,415.0,G11719430,,,
416,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/e3c79b0e436f40b29d2e2c13d89688b7_ref_white.png,0,1.0,True,C3732532,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,3908c70f0d0ed821f87d2b4cffd6cd88,0.0,D12,0.0,,,e3c79b0e436f40b29d2e2c13d89688b7,,,train,,,,,,,,,,,,,,,88.0,190.0,432.0,324.0,G11719430,,,
417,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/98d43bd8e0554055a60f0df4f67fc6f1_insp_white.png,0,1.0,True,G14508871,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,69a1d413eb825eec85aa1f557dfb2661,0.0,D31,270.0,,,98d43bd8e0554055a60f0df4f67fc6f1,,,train,,,,,,,,,,,,,,,79.0,230.0,212.0,577.0,G11719430,,,
418,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/a608950098c2013cb16156bfb50713aa_ref_white.png,0,1.0,True,LL4148-LL-34-87#,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,bccc3a631b4db960e4ec535efa1dcbbb,0.0,D106,90.0,,,a608950098c2013cb16156bfb50713aa,,,train,,,,,,,,,,,,,,,275.0,159.0,406.0,522.0,G11719430,,,
419,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/e9f0c8d574c746c9998b722ebf6319a7_ref_white.png,0,1.0,True,LL4148-SOD80,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,5a875c8c0cf894c4c16d458f4ca7aa68,1.0,D9,180.0,,,e9f0c8d574c746c9998b722ebf6319a7,,,train,,,,,,,,,,,,,,,103.0,215.0,445.0,348.0,G11719430,,,
420,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/996c86f8581146f08079fa7165790d93_insp_white.png,0,1.0,True,Pax240401091204,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,424f8c26dc2cb70ba0ad2b9cfe92d6ec,0.0,D8,180.0,,,996c86f8581146f08079fa7165790d93,,,train,,,,,,,,,,,,,,,91.0,275.0,220.0,619.0,G11719430,,,
421,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/85f0cb3b2ac8449f9362267fb1e656f7_ref_white.png,0,1.0,True,R0204_10k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R26,180.0,,,85f0cb3b2ac8449f9362267fb1e656f7,,,train,,,,,,,,,,,,,,,214.0,116.0,340.0,456.0,G11719430,,,
422,body_241031/73286f6bbbc743829c72f67cb8c269a2_insp_white.png,body_241031/8fca3ca005cc4f96a69c71cb7d215ce4_ref_white.png,0,1.0,True,R0204_3k_1,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,af13b9611593e0a9aa554e2d98327cf5,0.0,R128,180.0,,,8fca3ca005cc4f96a69c71cb7d215ce4,,,train,,,,,,,,,,,,,,,219.0,132.0,341.0,440.0,G11719430,,,
423,body_241031/35bc52ab2527446c80f05939a40a761f_insp_white.png,body_241031/fcfd395adfa34ea8957ff39eca8c455e_ref_white.png,0,1.0,True,R_BLUE_10K,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,6e8619e283c9e7a830b08636c4031703,1.0,R_BLUE_10K,90.0,,,fcfd395adfa34ea8957ff39eca8c455e,,,train,,,,,,,,,,,,,,,78.0,282.0,709.0,512.0,G12061788,,,
424,body_241031/35bc52ab2527446c80f05939a40a761f_insp_white.png,body_241031/5ec7fd1f6ce24dfda1890388a3b3db71_ref_white.png,0,1.0,True,R_BLUE_22R,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,6e8619e283c9e7a830b08636c4031703,2.0,R_BLUE_22R,90.0,,,5ec7fd1f6ce24dfda1890388a3b3db71,,,train,,,,,,,,,,,,,,,45.0,243.0,669.0,484.0,G12061788,,,
425,body_241031/35bc52ab2527446c80f05939a40a761f_insp_white.png,body_241031/838c2516f1bd40a991e1444e8a0ea640_ref_white.png,0,1.0,True,R_BLUE_33R,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,8accdc45961b99a40391f87c9dab699a,102.0,R_BLUE_33R,0.0,,,838c2516f1bd40a991e1444e8a0ea640,,,train,,,,,,,,,,,,,,,67.0,261.0,689.0,492.0,G12061788,,,
426,body_241031/98d43bd8e0554055a60f0df4f67fc6f1_insp_white.png,body_241031/cbf665f731534b038e999b36065ddb9c_insp_white.png,0,1.0,True,BZV55-C3V3,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,1634cc24a8bfe44111be50182f0027f1,0.0,D119,90.0,,,cbf665f731534b038e999b36065ddb9c,,,train,,,,,,,,,,,,,,,56.0,194.0,203.0,560.0,G14508871,,,
427,body_241031/98d43bd8e0554055a60f0df4f67fc6f1_insp_white.png,body_241031/9f58e650a738013ceb4276e8e9aec904_insp_white.png,0,1.0,True,BZV55C8V2-L1G-59#,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,a6c073cd06d449ee7c3fc5e8e8b79b96,0.0,D31,270.0,,,9f58e650a738013ceb4276e8e9aec904,,,train,,,,,,,,,,,,,,,84.0,179.0,253.0,554.0,G14508871,,,
428,body_241031/98d43bd8e0554055a60f0df4f67fc6f1_insp_white.png,body_241031/b7333befcea04efc9b919658eefd43db_ref_white.png,0,1.0,True,C4138529K2,0,3.0,certain,SEHUAN_NG,white,DEFECT_TYPE_NONE,DEFECT_TYPE_WRONG,ce3545f8d58f68127f6a5818217f6ff0,0.0,R205,0.0,,,b7333befcea04efc9b919658eefd43db,,,train,,,,,,,,,,,,,,,246.0,335.0,561.0,485.0,G14508871,,,
